Дагестан (fix);7;872;1,5
Россия (mob) - Мегафон;7;999658;1,59
Россия (mob) - Мегафон;7;999659;1,59
Россия (mob) - Мегафон;7;9996605;1,59
Россия (mob) - Мегафон;7;9996606;1,59
Россия (mob) - Мегафон;7;9996607;1,59
Россия (mob) - Мегафон;7;9996608;1,59
Россия (mob) - Мегафон;7;9996609;1,59
Россия (mob) - Мегафон;7;999661;1,59
Россия (mob) - Мегафон;7;999662;1,59
Россия (mob) - Мегафон;7;999663;1,59
Россия (mob) - Мегафон;7;999664;1,59
Россия (mob) - Мегафон;7;999665;1,59
Россия (mob) - Мегафон;7;9996903;1,59
Россия (mob) - Мегафон;7;9996904;1,59
Россия (mob) - Мегафон;7;9996905;1,59
Россия (mob) - Мегафон;7;9996906;1,59
Россия (mob) - Мегафон;7;9996907;1,59
Россия (mob) - Мегафон;7;9996908;1,59
Россия (mob) - Мегафон;7;9996909;1,59
Россия (mob) - Мегафон;7;999701;1,59
Россия (mob) - Мегафон;7;999702;1,59
Россия (mob) - Мегафон;7;999703;1,59
Россия (mob) - Мегафон;7;999704;1,59
Россия (mob) - Мегафон;7;999706;1,59
Россия (mob) - Мегафон;7;999707;1,59
Россия (mob) - Мегафон;7;999708;1,59
Россия (mob) - Мегафон;7;999709;1,59
Россия (mob) - Мегафон;7;999728;1,59
Россия (mob) - Мегафон;7;999729;1,59
Россия (mob) - Мегафон;7;999731;1,59
Россия (mob) - Мегафон;7;999732;1,59
Россия (mob) - Мегафон;7;999733;1,59
Россия (mob) - Мегафон;7;999734;1,59
Россия (mob) - Мегафон;7;999736;1,59
Россия (mob) - Мегафон;7;999737;1,59
Россия (mob) - Мегафон;7;999738;1,59
Россия (mob) - Мегафон;7;999739;1,59
Россия (mob) - Мегафон;7;9997403;1,59
Россия (mob) - Мегафон;7;9997404;1,59
Россия (mob) - Мегафон;7;9997405;1,59
Россия (mob) - Мегафон;7;9997406;1,59
Россия (mob) - Мегафон;7;9997407;1,59
Россия (mob) - Мегафон;7;9997408;1,59
Россия (mob) - Мегафон;7;9997409;1,59
Россия (mob) - Мегафон;7;999741;1,59
Россия (mob) - Мегафон;7;999742;1,59
Россия (mob) - Мегафон;7;999743;1,59
Россия (mob) - Мегафон;7;999744;1,59
Россия (mob) - Мегафон;7;999746;1,59
Россия (mob) - Мегафон;7;999747;1,59
Россия (mob) - Мегафон;7;999748;1,59
Россия (mob) - Мегафон;7;999749;1,59
Россия (mob) - Мегафон;7;999751;1,59
Россия (mob) - Мегафон;7;999752;1,59
Россия (mob) - Мегафон;7;999753;1,59
Россия (mob) - Мегафон;7;999754;1,59
Россия (mob) - Мегафон;7;999756;1,59
Россия (mob) - Мегафон;7;999757;1,59
Россия (mob) - Мегафон;7;999758;1,59
Россия (mob) - Мегафон;7;999759;1,59
Россия (mob) - Мегафон;7;9997603;1,59
Россия (mob) - Мегафон;7;9997604;1,59
Россия (mob) - Мегафон;7;9997605;1,59
Россия (mob) - Мегафон;7;9997606;1,59
Россия (mob) - Мегафон;7;9997607;1,59
Россия (mob) - Мегафон;7;9997608;1,59
Россия (mob) - Мегафон;7;9997609;1,59
Россия (mob) - Мегафон;7;999761;1,59
Россия (mob) - Мегафон;7;999762;1,59
Россия (mob) - Мегафон;7;999763;1,59
Россия (mob) - Мегафон;7;9997640;1,59
Россия (mob) - Мегафон;7;9997641;1,59
Россия (mob) - Мегафон;7;9997642;1,59
Россия (mob) - Мегафон;7;9997653;1,59
Россия (mob) - Мегафон;7;9997654;1,59
Россия (mob) - Мегафон;7;9997655;1,59
Россия (mob) - Мегафон;7;9997656;1,59
Россия (mob) - Мегафон;7;9997657;1,59
Россия (mob) - Мегафон;7;9997658;1,59
Россия (mob) - Мегафон;7;9997659;1,59
Россия (mob) - Мегафон;7;999766;1,59
Россия (mob) - Мегафон;7;999767;1,59
Россия (mob) - Мегафон;7;999768;1,59
Россия (mob) - Мегафон;7;9997690;1,59
Россия (mob) - Мегафон;7;9997691;1,59
Россия (mob) - Мегафон;7;9997692;1,59
Россия (mob) - Мегафон;7;9997693;1,59
Россия (mob) - Мегафон;7;9997694;1,59
Россия (mob) - Мегафон;7;9997695;1,59
Россия (mob) - Мегафон;7;9997696;1,59
Россия (mob) - Мегафон;7;9997697;1,59
Россия (mob) - Мегафон;7;999774;1,59
Россия (mob) - Мегафон;7;999776;1,59
Россия (mob) - Мегафон;7;999778;1,59
Россия (mob) - Мегафон;7;999949;1,59
Россия (mob) - Мегафон;7;999996;1,59
Россия (mob) - регион;7;9;1,59
Россия (mob) - регион;7;911065;1,59
Россия (mob) - регион;7;911066;1,59
Россия (mob) - регион;7;911067;1,59
Россия (mob) - регион;7;911068;1,59
Россия (mob) - регион;7;911069;1,59
Россия (mob) - регион;7;911650;1,59
Россия (mob) - регион;7;911651;1,59
Россия (mob) - регион;7;911652;1,59
Россия (mob) - регион;7;911653;1,59
Россия (mob) - регион;7;911654;1,59
Россия (mob) - регион;7;912001;1,59
Россия (mob) - регион;7;912002;1,59
Россия (mob) - регион;7;912099;1,59
Россия (mob) - регион;7;923056;1,59
Россия (mob) - регион;7;923888;1,59
Россия (mob) - регион;7;923899;1,59
Россия (mob) - регион;7;9239000;1,59
Россия (mob) - регион;7;923998;1,59
Россия (mob) - регион;7;923999;1,59
Россия (mob) - регион;7;9240777;1,59
Россия (mob) - регион;7;930000;1,59
Россия (mob) - регион;7;930001;1,59
Россия (mob) - регион;7;930002;1,59
Россия (mob) - регион;7;930003;1,59
Россия (mob) - регион;7;930004;1,59
Россия (mob) - регион;7;930006;1,59
Россия (mob) - регион;7;930007;1,59
Россия (mob) - регион;7;930008;1,59
Россия (mob) - регион;7;930009;1,59
Россия (mob) - регион;7;930010;1,59
Россия (mob) - регион;7;930060;1,59
Россия (mob) - регион;7;930061;1,59
Россия (mob) - регион;7;930062;1,59
Россия (mob) - регион;7;9300644;1,59
Россия (mob) - регион;7;9300645;1,59
Россия (mob) - регион;7;9300646;1,59
Россия (mob) - регион;7;9300647;1,59
Россия (mob) - регион;7;9300648;1,59
Россия (mob) - регион;7;9300649;1,59
Россия (mob) - регион;7;930065;1,59
Россия (mob) - регион;7;930066;1,59
Россия (mob) - регион;7;930075;1,59
Россия (mob) - регион;7;930200;1,59
Россия (mob) - регион;7;930201;1,59
Россия (mob) - регион;7;930227;1,59
Россия (mob) - регион;7;930307;1,59
Россия (mob) - регион;7;930308;1,59
Россия (mob) - регион;7;930309;1,59
Россия (mob) - регион;7;930331;1,59
Россия (mob) - регион;7;930332;1,59
Россия (mob) - регион;7;930333;1,59
Россия (mob) - регион;7;930334;1,59
Россия (mob) - регион;7;930335;1,59
Россия (mob) - регион;7;930336;1,59
Россия (mob) - регион;7;930337;1,59
Россия (mob) - регион;7;930338;1,59
Россия (mob) - регион;7;930339;1,59
Россия (mob) - регион;7;930377;1,59
Россия (mob) - регион;7;930441;1,59
Россия (mob) - регион;7;930444;1,59
Россия (mob) - регион;7;930555;1,59
Россия (mob) - регион;7;9306000;1,59
Россия (mob) - регион;7;930900;1,59
Россия (mob) - регион;7;930901;1,59
Россия (mob) - регион;7;930999;1,59
Россия (mob) - регион;7;931009;1,59
Россия (mob) - регион;7;931110;1,59
Россия (mob) - регион;7;931111;1,59
Россия (mob) - регион;7;9311777;1,59
Россия (mob) - регион;7;931444;1,59
Россия (mob) - регион;7;931555;1,59
Россия (mob) - регион;7;931666;1,59
Россия (mob) - регион;7;931777;1,59
Россия (mob) - регион;7;931888;1,59
Россия (mob) - регион;7;931889;1,59
Россия (mob) - регион;7;93200;1,59
Россия (mob) - регион;7;932202;1,59
Россия (mob) - регион;7;932204;1,59
Россия (mob) - регион;7;932205;1,59
Россия (mob) - регион;7;932206;1,59
Россия (mob) - регион;7;932208;1,59
Россия (mob) - регион;7;9322205;1,59
Россия (mob) - регион;7;9322206;1,59
Россия (mob) - регион;7;9322207;1,59
Россия (mob) - регион;7;9322208;1,59
Россия (mob) - регион;7;9322209;1,59
Россия (mob) - регион;7;932221;1,59
Россия (mob) - регион;7;93222220;1,59
Россия (mob) - регион;7;93222221;1,59
Россия (mob) - регион;7;93222222;1,59
Россия (mob) - регион;7;9322225;1,59
Россия (mob) - регион;7;932441;1,59
Россия (mob) - регион;7;932444;1,59
Россия (mob) - регион;7;932666;1,59
Россия (mob) - регион;7;932677;1,59
Россия (mob) - регион;7;932678;1,59
Россия (mob) - регион;7;9328880;1,59
Россия (mob) - регион;7;9328881;1,59
Россия (mob) - регион;7;9328882;1,59
Россия (mob) - регион;7;9328883;1,59
Россия (mob) - регион;7;9328884;1,59
Россия (mob) - регион;7;9328885;1,59
Россия (mob) - регион;7;9328886;1,59
Россия (mob) - регион;7;93288870;1,59
Россия (mob) - регион;7;93288871;1,59
Россия (mob) - регион;7;93288872;1,59
Россия (mob) - регион;7;93288873;1,59
Россия (mob) - регион;7;93288874;1,59
Россия (mob) - регион;7;932999;1,59
Россия (mob) - регион;7;933000;1,59
Россия (mob) - регион;7;933033;1,59
Россия (mob) - регион;7;933110;1,59
Россия (mob) - регион;7;933111;1,59
Россия (mob) - регион;7;933222;1,59
Россия (mob) - регион;7;933313;1,59
Россия (mob) - регион;7;9333999;1,59
Россия (mob) - регион;7;933666;1,59
Россия (mob) - регион;7;933770;1,59
Россия (mob) - регион;7;933771;1,59
Россия (mob) - регион;7;933772;1,59
Россия (mob) - регион;7;933773;1,59
Россия (mob) - регион;7;933774;1,59
Россия (mob) - регион;7;933777;1,59
Россия (mob) - регион;7;933778;1,59
Россия (mob) - регион;7;933779;1,59
Россия (mob) - регион;7;933888;1,59
Россия (mob) - регион;7;933889;1,59
Россия (mob) - регион;7;934000;1,59
Россия (mob) - регион;7;934333;1,59
Россия (mob) - регион;7;934334;1,59
Россия (mob) - регион;7;934335;1,59
Россия (mob) - регион;7;934336;1,59
Россия (mob) - регион;7;934337;1,59
Россия (mob) - регион;7;934338;1,59
Россия (mob) - регион;7;934339;1,59
Россия (mob) - регион;7;934343;1,59
Россия (mob) - регион;7;934342;1,59
Россия (mob) - регион;7;934341;1,59
Россия (mob) - регион;7;934340;1,59
Россия (mob) - регион;7;934400;1,59
Россия (mob) - регион;7;934442;1,59
Россия (mob) - регион;7;934444;1,59
Россия (mob) - регион;7;9344777;1,59
Россия (mob) - регион;7;934555;1,59
Россия (mob) - регион;7;934777;1,59
Россия (mob) - регион;7;934888;1,59
Россия (mob) - регион;7;934999;1,59
Россия (mob) - регион;7;9366777;1,59
Россия (mob) - регион;7;936699;1,59
Россия (mob) - регион;7;938222;1,59
Россия (mob) - регион;7;938336;1,59
Россия (mob) - регион;7;938337;1,59
Россия (mob) - регион;7;938338;1,59
Россия (mob) - регион;7;938339;1,59
Россия (mob) - регион;7;938666;1,59
Россия (mob) - регион;7;938699;1,59
Россия (mob) - регион;7;938807;1,59
Россия (mob) - регион;7;938808;1,59
Россия (mob) - регион;7;938880;1,59
Россия (mob) - регион;7;938988;1,59
Россия (mob) - регион;7;93900;1,59
Россия (mob) - регион;7;939111;1,59
Россия (mob) - регион;7;939222;1,59
Россия (mob) - регион;7;93930;1,59
Россия (mob) - регион;7;93931;1,59
Россия (mob) - регион;7;93933;1,59
Россия (mob) - регион;7;93934;1,59
Россия (mob) - регион;7;93935;1,59
Россия (mob) - регион;7;93936;1,59
Россия (mob) - регион;7;93937;1,59
Россия (mob) - регион;7;93938;1,59
Россия (mob) - регион;7;93939;1,59
Россия (mob) - регион;7;939444;1,59
Россия (mob) - регион;7;93950;1,59
Россия (mob) - регион;7;939555;1,59
Россия (mob) - регион;7;939666;1,59
Россия (mob) - регион;7;93977;1,59
Россия (mob) - регион;7;93978;1,59
Россия (mob) - регион;7;93979;1,59
Россия (mob) - регион;7;939888;1,59
Россия (mob) - регион;7;9398999;1,59
Россия (mob) - регион;7;939900;1,59
Россия (mob) - регион;7;939999;1,59
Россия (mob) - регион;7;966200;1,59
Россия (mob) - регион;7;966222;1,59
Россия (mob) - регион;7;966223;1,59
Россия (mob) - регион;7;966224;1,59
Россия (mob) - регион;7;966225;1,59
Россия (mob) - регион;7;966266;1,59
Россия (mob) - регион;7;966299;1,59
Россия (mob) - регион;7;966444;1,59
Россия (mob) - регион;7;966555;1,59
Россия (mob) - регион;7;9665666;1,59
Россия (mob) - регион;7;966666;1,59
Россия (mob) - регион;7;966667;1,59
Россия (mob) - регион;7;966669;1,59
Россия (mob) - регион;7;96669;1,59
Россия (mob) - регион;7;966778;1,59
Россия (mob) - регион;7;966888;1,59
Россия (mob) - регион;7;966999;1,59
Россия (mob) - регион;7;967499;1,59
Россия (mob) - регион;7;967554;1,59
Россия (mob) - регион;7;967555;1,59
Россия (mob) - регион;7;967556;1,59
Россия (mob) - регион;7;967557;1,59
Россия (mob) - регион;7;967558;1,59
Россия (mob) - регион;7;967559;1,59
Россия (mob) - регион;7;967915;1,59
Россия (mob) - регион;7;968211;1,59
Россия (mob) - регион;7;968288;1,59
Россия (mob) - регион;7;969400;1,59
Россия (mob) - регион;7;969444;1,59
Россия (mob) - регион;7;969555;1,59
Россия (mob) - регион;7;969776;1,59
Россия (mob) - регион;7;969777;1,59
Россия (mob) - регион;7;969888;1,59
Россия (mob) - регион;7;969889;1,59
Россия (mob) - регион;7;969900;1,59
Россия (mob) - регион;7;9699666;1,59
Россия (mob) - регион;7;969969;1,59
Россия (mob) - регион;7;96997;1,59
Россия (mob) - регион;7;969999;1,59
Россия (mob) - регион;7;9800;1,59
Россия (mob) - регион;7;98010;1,59
Россия (mob) - регион;7;980110;1,59
Россия (mob) - регион;7;9801115;1,59
Россия (mob) - регион;7;9801116;1,59
Россия (mob) - регион;7;9801117;1,59
Россия (mob) - регион;7;9801118;1,59
Россия (mob) - регион;7;9801119;1,59
Россия (mob) - регион;7;980222;1,59
Россия (mob) - регион;7;980223;1,59
Россия (mob) - регион;7;980224;1,59
Россия (mob) - регион;7;980225;1,59
Россия (mob) - регион;7;980226;1,59
Россия (mob) - регион;7;980227;1,59
Россия (mob) - регион;7;980228;1,59
Россия (mob) - регион;7;980229;1,59
Россия (mob) - регион;7;980699;1,59
Россия (mob) - регион;7;980800;1,59
Россия (mob) - регион;7;980801;1,59
Россия (mob) - регион;7;980802;1,59
Россия (mob) - регион;7;980803;1,59
Россия (mob) - регион;7;980804;1,59
Россия (mob) - регион;7;980805;1,59
Россия (mob) - регион;7;980806;1,59
Россия (mob) - регион;7;980807;1,59
Россия (mob) - регион;7;980888;1,59
Россия (mob) - регион;7;980889;1,59
Россия (mob) - регион;7;98089;1,59
Россия (mob) - регион;7;9809000;1,59
Россия (mob) - регион;7;980901;1,59
Россия (mob) - регион;7;980902;1,59
Россия (mob) - регион;7;980903;1,59
Россия (mob) - регион;7;980904;1,59
Россия (mob) - регион;7;980905;1,59
Россия (mob) - регион;7;980906;1,59
Россия (mob) - регион;7;980907;1,59
Россия (mob) - регион;7;980908;1,59
Россия (mob) - регион;7;980909;1,59
Россия (mob) - регион;7;98091;1,59
Россия (mob) - регион;7;98092;1,59
Россия (mob) - регион;7;98093;1,59
Россия (mob) - регион;7;98094;1,59
Россия (mob) - регион;7;980950;1,59
Россия (mob) - регион;7;980951;1,59
Россия (mob) - регион;7;980952;1,59
Россия (mob) - регион;7;980953;1,59
Россия (mob) - регион;7;980954;1,59
Россия (mob) - регион;7;980955;1,59
Россия (mob) - регион;7;980956;1,59
Россия (mob) - регион;7;980960;1,59
Россия (mob) - регион;7;980966;1,59
Россия (mob) - регион;7;980970;1,59
Россия (mob) - регион;7;980977;1,59
Россия (mob) - регион;7;980978;1,59
Россия (mob) - регион;7;980979;1,59
Россия (mob) - регион;7;98098;1,59
Россия (mob) - регион;7;980990;1,59
Россия (mob) - регион;7;980991;1,59
Россия (mob) - регион;7;980992;1,59
Россия (mob) - регион;7;980993;1,59
Россия (mob) - регион;7;980994;1,59
Россия (mob) - регион;7;980995;1,59
Россия (mob) - регион;7;980996;1,59
Россия (mob) - регион;7;980997;1,59
Россия (mob) - регион;7;980998;1,59
Россия (mob) - регион;7;981000;1,59
Россия (mob) - регион;7;9810777;1,59
Россия (mob) - регион;7;981333;1,59
Россия (mob) - регион;7;981334;1,59
Россия (mob) - регион;7;981335;1,59
Россия (mob) - регион;7;981336;1,59
Россия (mob) - регион;7;981337;1,59
Россия (mob) - регион;7;981338;1,59
Россия (mob) - регион;7;981339;1,59
Россия (mob) - регион;7;981650;1,59
Россия (mob) - регион;7;981651;1,59
Россия (mob) - регион;7;981652;1,59
Россия (mob) - регион;7;981653;1,59
Россия (mob) - регион;7;981654;1,59
Россия (mob) - регион;7;981666;1,59
Россия (mob) - регион;7;982000;1,59
Россия (mob) - регион;7;9820777;1,59
Россия (mob) - регион;7;9836601;1,59
Россия (mob) - регион;7;9836602;1,59
Россия (mob) - регион;7;9836603;1,59
Россия (mob) - регион;7;9836604;1,59
Россия (mob) - регион;7;9836605;1,59
Россия (mob) - регион;7;9836606;1,59
Россия (mob) - регион;7;9836607;1,59
Россия (mob) - регион;7;9836608;1,59
Россия (mob) - регион;7;9836609;1,59
Россия (mob) - регион;7;9836610;1,59
Россия (mob) - регион;7;983665;1,59
Россия (mob) - регион;7;983666;1,59
Россия (mob) - регион;7;9837000;1,59
Россия (mob) - регион;7;983777;1,59
Россия (mob) - регион;7;984333;1,59
Россия (mob) - регион;7;984444;1,59
Россия (mob) - регион;7;984555;1,59
Россия (mob) - регион;7;9847000;1,59
Россия (mob) - регион;7;984707;1,59
Россия (mob) - регион;7;984777;1,59
Россия (mob) - регион;7;984888;1,59
Россия (mob) - регион;7;984999;1,59
Россия (mob) - регион;7;985499;1,59
Россия (mob) - регион;7;9856555;1,59
Россия (mob) - регион;7;9856556;1,59
Россия (mob) - регион;7;9856557;1,59
Россия (mob) - регион;7;9856558;1,59
Россия (mob) - регион;7;9856559;1,59
Россия (mob) - регион;7;985677;1,59
Россия (mob) - регион;7;985900;1,59
Россия (mob) - регион;7;985905;1,59
Россия (mob) - регион;7;985906;1,59
Россия (mob) - регион;7;985907;1,59
Россия (mob) - регион;7;985908;1,59
Россия (mob) - регион;7;985909;1,59
Россия (mob) - регион;7;98593;1,59
Россия (mob) - регион;7;98594;1,59
Россия (mob) - регион;7;98595;1,59
Россия (mob) - регион;7;98598;1,59
Россия (mob) - регион;7;986000;1,59
Россия (mob) - регион;7;986111;1,59
Россия (mob) - регион;7;986333;1,59
Россия (mob) - регион;7;986555;1,59
Россия (mob) - регион;7;9866000;1,59
Россия (mob) - регион;7;986800;1,59
Россия (mob) - регион;7;9868880;1,59
Россия (mob) - регион;7;9868881;1,59
Россия (mob) - регион;7;9868882;1,59
Россия (mob) - регион;7;9868883;1,59
Россия (mob) - регион;7;9868884;1,59
Россия (mob) - регион;7;9868885;1,59
Россия (mob) - регион;7;9868886;1,59
Россия (mob) - регион;7;98688870;1,59
Россия (mob) - регион;7;98688871;1,59
Россия (mob) - регион;7;98688872;1,59
Россия (mob) - регион;7;98688873;1,59
Россия (mob) - регион;7;98688874;1,59
Россия (mob) - регион;7;986889;1,59
Россия (mob) - регион;7;988199;1,59
Россия (mob) - регион;7;989300;1,59
Россия (mob) - регион;7;9893999;1,59
Россия (mob) - регион;7;989400;1,59
Ростовская (fix);7;863;1,53
Ростовская Азов (fix);7;86342;1,53
Ростовская Каменск-Шахтинский (fix);7;86365;1,53
Ростовская Ростов-на-Дону (fix);7;8632;1,11
Ростовская Ростов-на-Дону (fix);7;8633;1,11
Ростовская Таганрог (fix);7;86343;1,53
Ростовская Таганрог (fix);7;86344;1,53
Ростовская Таганрог (fix);7;86346;1,53
Ростовская Шахты (fix);7;86362;1,53
Рязанская (fix);7;491;1,71
Рязанская Рязань (fix);7;4912;1,46
С-Петербург (fix);7;812;1,14
Самарская (fix);7;846;1,66
Самарская Безенчук (fix);7;84676;1,66
Самарская Жигулевск (fix);7;84862;1,66
Самарская Красный Яр (fix);7;84657;1,66
Самарская Новокуйбышевск (fix);7;84635;1,66
Самарская Самара (fix);7;8462;1,56
Самарская Самара (fix);7;846300;1,56
Самарская Самара (fix);7;846301;1,56
Самарская Самара (fix);7;846302;1,56
Самарская Самара (fix);7;846303;1,56
Самарская Самара (fix);7;846304;1,56
Самарская Самара (fix);7;846306;1,56
Самарская Самара (fix);7;846307;1,56
Самарская Самара (fix);7;846308;1,56
Самарская Самара (fix);7;846309;1,56
Самарская Самара (fix);7;84631;1,56
Самарская Самара (fix);7;84632;1,56
Самарская Самара (fix);7;84633;1,56
Самарская Самара (fix);7;84634;1,56
Самарская Самара (fix);7;84636;1,56
Самарская Самара (fix);7;84637;1,56
Самарская Самара (fix);7;84638;1,56
Самарская Самара (fix);7;8469;1,56
Самарская Тольятти (fix);7;848;1,66
Самарская Тольятти - город (fix);7;8482;1,66
Саратовская (fix);7;845;1,66
Саратовская Саратов (fix);7;8452;1,56
Сахалинская (fix);7;424;2,65
Сахалинская Южно-Сахалинск (fix);7;4242;2,65
Татарстан (fix);7;843;1,66
Татарстан Казань (fix);7;8432;1,56
Татарстан Казань (fix);7;8435;1,56
Татарстан Набережные Челны (fix);7;855;1,66
Татарстан Набережные Челны - город (fix);7;8552;1,66
Тверская (fix);7;482;1,71
Тверская Конаково (fix);7;48242;1,16
Тверская Тверь (fix);7;4822;1,46
Тверская Торжок (fix);7;48251;1,71
Хабаровский (fix);7;421;2,62
Хабаровский Ванино (fix);7;42137;2,62
Хабаровский Комсомольск-на-Амуре (fix);7;4217;2,62
Хабаровский Хабаровск (fix);7;4212;2,62
Хакасия (fix);7;390;2,74
Хакасия Абакан (fix);7;3902;1,88
Ханты-Мансийский (fix);7;346;2,75
Ханты-Мансийский Нижневартовск (fix);7;34660;2,75
Ханты-Мансийский Нижневартовск (fix);7;34661;2,75
Ханты-Мансийский Нижневартовск (fix);7;34662;2,75
Ханты-Мансийский Нижневартовск (fix);7;34663;2,75
Ханты-Мансийский Нижневартовск (fix);7;34664;2,75
Ханты-Мансийский Нижневартовск (fix);7;34665;2,75
Ханты-Мансийский Нижневартовск (fix);7;34666;2,75
Ханты-Мансийский Сургут (fix);7;3462;1,37
Челябинская (fix);7;351;2,44
Челябинская Магнитогорск (fix);7;35192;2,4
Челябинская Магнитогорск (fix);7;35193;2,4
Челябинская Магнитогорск (fix);7;35194;2,4
Челябинская Магнитогорск (fix);7;35195;2,4
Челябинская Челябинск (fix);7;3512;1,14
Челябинская Челябинск (fix);7;3517;1,14
Челябинская Челябинск (fix);7;35190;1,14
Чеченская (fix);7;871;2,85
Чеченская Грозный (fix);7;8712;1,9
Якутия-Саха (fix);7;411;2,69
Якутия-Саха Якутск (fix);7;4112;2,69
